FIPS,Date,Province_State,Lat,Long_,Confirmed,Deaths,Testing_Rate,Mortality_Rate
45.0,05-03-2021,SC,33.8569,-80.945,580794,9524,119746.69791330418,0.0
46.0,05-03-2021,SD,44.2998,-99.4388,122745,1970,88118.35972956811,0.0
47.0,05-03-2021,TN,35.7478,-86.6923,843741,12153,112145.0851889262,0.0
48.0,05-03-2021,TX,31.0545,-97.5635,2936871,50331,80162.45824708689,0.0
49.0,05-03-2021,UT,40.15,-111.8624,398240,2204,102910.54967033256,0.0
50.0,05-03-2021,VT,44.0459,-72.7107,23158,248,255108.9842929924,0.0
51.0,05-03-2021,VA,37.7693,-78.17,661925,10807,82783.57765942527,0.0
53.0,05-03-2021,WA,47.4009,-121.4905,407191,5507,85999.54063701224,0.0
54.0,05-03-2021,WV,38.4912,-80.9545,154207,2686,154486.9366184805,0.0
55.0,05-03-2021,WI,44.2685,-89.6165,662069,7567,1.4301809174651011e-05,0.0
56.0,05-03-2021,WY,42.756,-107.3025,58290,707,125449.10748688145,0.0
1.0,05-04-2021,AL,32.3182,-86.9023,528784,10913,91672.02542836952,0.0
2.0,05-04-2021,AK,61.3707,-152.4044,68518,348,289427.8547457778,0.0
4.0,05-04-2021,AZ,33.7298,-111.4312,865280,17355,126814.5196468004,0.0
5.0,05-04-2021,AR,34.9697,-92.3731,336462,5752,98705.51566635873,0.0
6.0,05-04-2021,CA,36.1162,-119.6816,3812388,61091,153648.07745694288,0.0
8.0,05-04-2021,CO,39.0598,-105.3111,516240,6321,136851.55909213412,0.0
9.0,05-04-2021,CT,41.5978,-72.7554,340962,8117,227856.66343270548,0.0
10.0,05-04-2021,DE,39.3185,-75.5071,105204,1626,178627.67569965622,0.0
12.0,05-04-2021,FL,27.7663,-81.6868,2249535,35399,131385.61106321396,0.0
13.0,05-04-2021,GA,33.0406,-83.6431,1104837,20241,78967.15615455841,0.0
15.0,05-04-2021,HI,21.0943,-157.4983,34234,484,102889.59736473352,0.0
16.0,05-04-2021,ID,44.2405,-114.4788,188233,2052,39761.50839504998,0.0
17.0,05-04-2021,IL,40.3495,-88.9861,1343988,24410,180495.2500512752,0.0
18.0,05-04-2021,IN,39.8494,-86.2583,724214,13363,146427.24783611463,0.0
19.0,05-04-2021,IA,42.0115,-93.2105,366131,5960,45397.693236600135,0.0
20.0,05-04-2021,KS,38.5266,-96.7265,311108,4986,47318.6549750559,0.0
21.0,05-04-2021,KY,37.6681,-84.6701,446221,6532,104213.87151655908,0.0
22.0,05-04-2021,LA,31.1695,-91.8678,460337,10405,140209.28868863624,0.0
23.0,05-04-2021,ME,44.6939,-69.3819,62510,790,155770.59273388426,0.0
24.0,05-04-2021,MD,39.0639,-76.8021,450010,8803,161591.38426115838,0.0
25.0,05-04-2021,MA,42.2302,-71.5301,692589,14185,312452.57347004424,0.0
26.0,05-04-2021,MI,43.3266,-84.5361,948852,19055,129970.3600442061,0.0
27.0,05-04-2021,MN,45.6945,-93.9002,581335,7267,152737.74955529012,0.0
28.0,05-04-2021,MS,32.7416,-89.6787,312608,7221,63845.59375219452,0.0
29.0,05-04-2021,MO,38.4561,-92.2884,594380,9209,86579.72036494767,0.0
30.0,05-04-2021,MT,46.9219,-110.4544,109315,1577,123098.71647807123,0.0
31.0,05-04-2021,NE,41.1254,-98.2681,220481,2244,147654.83806932147,0.0
32.0,05-04-2021,NV,38.3135,-117.0554,316715,5480,103965.96795746707,0.0
33.0,05-04-2021,NH,43.4525,-71.5639,95714,1307,139464.70978024005,0.0
34.0,05-04-2021,NJ,40.2989,-74.521,1001997,25658,153776.47854864626,0.0
35.0,05-04-2021,NM,34.8405,-106.2485,198576,4083,156158.03673070145,0.0
36.0,05-04-2021,NY,42.1657,-74.9481,2059485,52279,266011.6109333401,0.0
37.0,05-04-2021,NC,35.6301,-79.8064,975300,12700,109030.93453484926,0.0
38.0,05-04-2021,ND,47.5289,-99.784,107874,1525,200221.50428705272,0.0
39.0,05-04-2021,OH,40.3888,-82.7649,1077284,19923,106950.65488360952,0.0
40.0,05-04-2021,OK,35.5653,-96.9289,449041,6788,101612.091673151,0.0
41.0,05-04-2021,OR,44.572,-122.0709,187611,2508,112106.04169961283,0.0
42.0,05-04-2021,PA,40.5908,-77.2098,1173383,26325,102672.54564896128,0.0
44.0,05-04-2021,RI,41.6809,-71.5118,148929,2681,382006.0394898434,0.0
45.0,05-04-2021,SC,33.8569,-80.945,581221,9524,119965.5681010831,0.0
46.0,05-04-2021,SD,44.2998,-99.4388,122974,1973,88306.56784139425,0.0
47.0,05-04-2021,TN,35.7478,-86.6923,844592,12164,112586.98343313557,0.0
48.0,05-04-2021,TX,31.0545,-97.5635,2941024,50411,80269.78038708326,0.0
49.0,05-04-2021,UT,40.15,-111.8624,398499,2217,103031.10645866228,0.0
50.0,05-04-2021,VT,44.0459,-72.7107,23191,248,255292.32085822025,0.0
51.0,05-04-2021,VA,37.7693,-78.17,662696,10823,82907.07337187111,0.0
53.0,05-04-2021,WA,47.4009,-121.4905,408607,5528,86546.81030974434,0.0
54.0,05-04-2021,WV,38.4912,-80.9545,154551,2695,154736.35812240848,0.0
55.0,05-04-2021,WI,44.2685,-89.6165,662893,7582,1.4322372739648055e-05,0.0
56.0,05-04-2021,WY,42.756,-107.3025,58367,710,126024.82207620096,0.0
1.0,05-05-2021,AL,32.3182,-86.9023,529446,10930,91841.97618486758,0.0
2.0,05-05-2021,AK,61.3707,-152.4044,68666,348,290039.30038480205,0.0
4.0,05-05-2021,AZ,33.7298,-111.4312,866022,17360,126972.6793884142,0.0
5.0,05-05-2021,AR,34.9697,-92.3731,336760,5754,98835.84222169498,0.0
6.0,05-05-2021,CA,36.1162,-119.6816,3813964,61151,154024.79379608686,0.0
8.0,05-05-2021,CO,39.0598,-105.3111,517851,6337,137208.33877434215,0.0
9.0,05-05-2021,CT,41.5978,-72.7554,341571,8124,228151.11378130288,0.0
10.0,05-05-2021,DE,39.3185,-75.5071,105401,1628,178938.83939024238,0.0
12.0,05-05-2021,FL,27.7663,-81.6868,2253929,35478,131769.9346071702,0.0
13.0,05-05-2021,GA,33.0406,-83.6431,1105855,20273,79059.47610827976,0.0
15.0,05-05-2021,HI,21.0943,-157.4983,34296,485,103216.81620937484,0.0
16.0,05-05-2021,ID,44.2405,-114.4788,188435,2052,39830.16846057642,0.0
17.0,05-05-2021,IL,40.3495,-88.9861,1346398,24443,180948.878618156,0.0
18.0,05-05-2021,IN,39.8494,-86.2583,725353,13373,146683.37438220592,0.0
19.0,05-05-2021,IA,42.0115,-93.2105,366570,5962,45414.87193628034,0.0
20.0,05-05-2021,KS,38.5266,-96.7265,311602,5000,47318.6549750559,0.0
21.0,05-05-2021,KY,37.6681,-84.6701,446929,6542,104372.0075305422,0.0
22.0,05-05-2021,LA,31.1695,-91.8678,460803,10418,140612.57607887118,0.0
23.0,05-05-2021,ME,44.6939,-69.3819,62858,791,156071.0661711099,0.0
24.0,05-05-2021,MD,39.0639,-76.8021,450689,8813,161766.81531275224,0.0
25.0,05-05-2021,MA,42.2302,-71.5301,693608,14197,312975.445930165,0.0
26.0,05-05-2021,MI,43.3266,-84.5361,951899,19100,130244.42024152346,0.0
27.0,05-05-2021,MN,45.6945,-93.9002,582576,7284,152906.30665263266,0.0
28.0,05-05-2021,MS,32.7416,-89.6787,312712,7223,63848.92019855188,0.0
29.0,05-05-2021,MO,38.4561,-92.2884,594984,9215,86691.99866784588,0.0
30.0,05-05-2021,MT,46.9219,-110.4544,109455,1578,123347.22458733244,0.0
31.0,05-05-2021,NE,41.1254,-98.2681,220720,2245,148025.54580005872,0.0
32.0,05-05-2021,NV,38.3135,-117.0554,317088,5487,104176.96376417296,0.0
33.0,05-05-2021,NH,43.4525,-71.5639,95881,1308,139994.7488841379,0.0
34.0,05-05-2021,NJ,40.2989,-74.521,1004525,25707,154934.57131630823,0.0
35.0,05-05-2021,NM,34.8405,-106.2485,198781,4085,157566.21069243128,0.0
36.0,05-05-2021,NY,42.1657,-74.9481,2061887,52334,266508.93376282114,0.0
37.0,05-05-2021,NC,35.6301,-79.8064,976768,12721,109141.77460821252,0.0
38.0,05-05-2021,ND,47.5289,-99.784,108011,1528,200339.8673598736,0.0
39.0,05-05-2021,OH,40.3888,-82.7649,1078734,19942,107097.96305960254,0.0
40.0,05-05-2021,OK,35.5653,-96.9289,449266,6832,101793.84685912532,0.0
41.0,05-05-2021,OR,44.572,-122.0709,188417,2509,112466.25856472322,0.0
42.0,05-05-2021,PA,40.5908,-77.2098,1176190,26374,102952.2131287568,0.0
44.0,05-05-2021,RI,41.6809,-71.5118,149197,2682,382811.3362678067,0.0
45.0,05-05-2021,SC,33.8569,-80.945,581835,9536,120113.3525769736,0.0
46.0,05-05-2021,SD,44.2998,-99.4388,123073,1976,88307.35910672926,0.0
47.0,05-05-2021,TN,35.7478,-86.6923,845797,12180,112711.7715846748,0.0
48.0,05-05-2021,TX,31.0545,-97.5635,2943528,50471,80320.76004174522,0.0
49.0,05-05-2021,UT,40.15,-111.8624,398979,2219,103184.19642428252,0.0
50.0,05-05-2021,VT,44.0459,-72.7107,23247,248,255457.38787061948,0.0
51.0,05-05-2021,VA,37.7693,-78.17,663538,10844,83023.69193952941,0.0
53.0,05-05-2021,WA,47.4009,-121.4905,409933,5539,86796.61027410366,0.0
54.0,05-05-2021,WV,38.4912,-80.9545,154956,2707,155095.92684082277,0.0
55.0,05-05-2021,WI,44.2685,-89.6165,663668,7596,1.4364003095612593e-05,0.0
56.0,05-05-2021,WY,42.756,-107.3025,58438,710,126121.92639768885,0.0
1.0,05-06-2021,AL,32.3182,-86.9023,530011,10946,91996.89589521912,0.0
2.0,05-06-2021,AK,61.3707,-152.4044,68762,349,290924.55009602965,0.0
4.0,05-06-2021,AZ,33.7298,-111.4312,866623,17367,127202.70619121476,0.0
5.0,05-06-2021,AR,34.9697,-92.3731,336948,5757,98978.06484450283,0.0
6.0,05-06-2021,CA,36.1162,-119.6816,3816754,61234,154255.43128768026,0.0
8.0,05-06-2021,CO,39.0598,-105.3111,519414,6345,137754.15299468493,0.0
9.0,05-06-2021,CT,41.5978,-72.7554,342282,8131,228686.83502898927,0.0
10.0,05-06-2021,DE,39.3185,-75.5071,105572,1629,179079.73595244845,0.0
12.0,05-06-2021,FL,27.7663,-81.6868,2258433,35549,132150.6218276162,0.0
13.0,05-06-2021,GA,33.0406,-83.6431,1107068,20294,79186.81397548162,0.0
15.0,05-06-2021,HI,21.0943,-157.4983,34424,486,103598.06536184062,0.0
16.0,05-06-2021,ID,44.2405,-114.4788,188601,2053,39890.88253644943,0.0
17.0,05-06-2021,IL,40.3495,-88.9861,1348176,24483,181561.81341261056,0.0
18.0,05-06-2021,IN,39.8494,-86.2583,726600,13379,147127.21021107602,0.0
19.0,05-06-2021,IA,42.0115,-93.2105,366959,5980,45509.41817455714,0.0
20.0,05-06-2021,KS,38.5266,-96.7265,311605,5000,47444.38807488653,0.0
21.0,05-06-2021,KY,37.6681,-84.6701,447582,6548,115401.55244128208,0.0
22.0,05-06-2021,LA,31.1695,-91.8678,461210,10425,140942.20995810954,0.0
23.0,05-06-2021,ME,44.6939,-69.3819,63176,793,156942.0597346252,0.0
24.0,05-06-2021,MD,39.0639,-76.8021,451267,8822,162179.12625213375,0.0
25.0,05-06-2021,MA,42.2302,-71.5301,694769,14204,314216.9252592273,0.0
26.0,05-06-2021,MI,43.3266,-84.5361,956012,19223,130597.6344709852,0.0
27.0,05-06-2021,MN,45.6945,-93.9002,584227,7297,153250.24753388163,0.0
28.0,05-06-2021,MS,32.7416,-89.6787,312926,7226,63847.945784972464,0.0
29.0,05-06-2021,MO,38.4561,-92.2884,595629,9219,87024.9883175819,0.0
30.0,05-06-2021,MT,46.9219,-110.4544,109588,1580,123830.86103943008,0.0
31.0,05-06-2021,NE,41.1254,-98.2681,220933,2249,148393.04841584607,0.0
32.0,05-06-2021,NV,38.3135,-117.0554,317482,5490,104624.4735656246,0.0
33.0,05-06-2021,NH,43.4525,-71.5639,96134,1311,140727.62520859213,0.0
34.0,05-06-2021,NJ,40.2989,-74.521,1005938,25740,154953.02397269142,0.0
35.0,05-06-2021,NM,34.8405,-106.2485,199054,4089,157910.49246266624,0.0
36.0,05-06-2021,NY,42.1657,-74.9481,2064530,52368,267360.176370794,0.0
37.0,05-06-2021,NC,35.6301,-79.8064,978566,12738,109310.94754771225,0.0
38.0,05-06-2021,ND,47.5289,-99.784,108132,1530,200702.43628471173,0.0
39.0,05-06-2021,OH,40.3888,-82.7649,1080121,19956,107230.63366726263,0.0
40.0,05-06-2021,OK,35.5653,-96.9289,449414,6832,101793.84685912532,0.0
41.0,05-06-2021,OR,44.572,-122.0709,189162,2514,112869.81620712717,0.0
42.0,05-06-2021,PA,40.5908,-77.2098,1178659,26434,103217.06259863212,0.0
44.0,05-06-2021,RI,41.6809,-71.5118,149384,2685,384612.2332236131,0.0
45.0,05-06-2021,SC,33.8569,-80.945,582506,9558,120304.52652837192,0.0
46.0,05-06-2021,SD,44.2998,-99.4388,123157,1977,88816.25575504234,0.0
47.0,05-06-2021,TN,35.7478,-86.6923,846583,12191,112913.91901861044,0.0
48.0,05-06-2021,TX,31.0545,-97.5635,2945888,50527,80517.17414621753,0.0
49.0,05-06-2021,UT,40.15,-111.8624,399374,2219,103443.86919604064,0.0
50.0,05-06-2021,VT,44.0459,-72.7107,23296,249,255983.8394587084,0.0
51.0,05-06-2021,VA,37.7693,-78.17,664394,10861,83187.02119929672,0.0
53.0,05-06-2021,WA,47.4009,-121.4905,411075,5553,87018.75390763862,0.0
54.0,05-06-2021,WV,38.4912,-80.9545,155341,2713,155710.3853645934,0.0
55.0,05-06-2021,WI,44.2685,-89.6165,664461,7614,1.4411347556709102e-05,0.0
56.0,05-06-2021,WY,42.756,-107.3025,58527,710,126323.91029772324,0.0
1.0,05-07-2021,AL,32.3182,-86.9023,530325,10966,92147.89978350808,0.0
2.0,05-07-2021,AK,61.3707,-152.4044,68880,349,291609.948806977,0.0
4.0,05-07-2021,AZ,33.7298,-111.4312,867443,17391,127469.1954639808,0.0
5.0,05-07-2021,AR,34.9697,-92.3731,337170,5759,99120.42001402345,0.0
6.0,05-07-2021,CA,36.1162,-119.6816,3818895,61305,154615.26424367467,0.0
8.0,05-07-2021,CO,39.0598,-105.3111,520816,6352,138394.34556472115,0.0
9.0,05-07-2021,CT,41.5978,-72.7554,342718,8137,229600.7866968353,0.0
10.0,05-07-2021,DE,39.3185,-75.5071,105775,1629,179512.07890207483,0.0
12.0,05-07-2021,FL,27.7663,-81.6868,2262598,35635,132482.3653441701,0.0
13.0,05-07-2021,GA,33.0406,-83.6431,1108317,20337,79365.78395718058,0.0
15.0,05-07-2021,HI,21.0943,-157.4983,34469,486,104082.92557519324,0.0
16.0,05-07-2021,ID,44.2405,-114.4788,188788,2061,39960.997501489874,0.0
17.0,05-07-2021,IL,40.3495,-88.9861,1351497,24524,182321.7357631552,0.0
18.0,05-07-2021,IN,39.8494,-86.2583,727764,13397,147645.82079103487,0.0
19.0,05-07-2021,IA,42.0115,-93.2105,367300,5983,45568.75124799133,0.0
20.0,05-07-2021,KS,38.5266,-96.7265,312050,5017,47444.38807488653,0.0
21.0,05-07-2021,KY,37.6681,-84.6701,448215,6559,115641.27455165135,0.0
22.0,05-07-2021,LA,31.1695,-91.8678,461773,10433,141234.8665051624,0.0
23.0,05-07-2021,ME,44.6939,-69.3819,63464,794,157768.49187479354,0.0
24.0,05-07-2021,MD,39.0639,-76.8021,452035,8833,162643.44126715275,0.0
25.0,05-07-2021,MA,42.2302,-71.5301,695745,14210,315741.7994594997,0.0
26.0,05-07-2021,MI,43.3266,-84.5361,959379,19253,131008.04387206104,0.0
27.0,05-07-2021,MN,45.6945,-93.9002,585677,7309,153856.06720438498,0.0
28.0,05-07-2021,MS,32.7416,-89.6787,313166,7228,63848.28178965503,0.0
29.0,05-07-2021,MO,38.4561,-92.2884,596224,9221,87024.9883175819,0.0
30.0,05-07-2021,MT,46.9219,-110.4544,109737,1592,124251.24768661034,0.0
31.0,05-07-2021,NE,41.1254,-98.2681,221153,2254,148752.02129023452,0.0
32.0,05-07-2021,NV,38.3135,-117.0554,317980,5498,104910.0435172764,0.0
33.0,05-07-2021,NH,43.4525,-71.5639,96337,1311,141202.7261675459,0.0
34.0,05-07-2021,NJ,40.2989,-74.521,1007776,25769,155360.1758124967,0.0
35.0,05-07-2021,NM,34.8405,-106.2485,199333,4098,158421.4544915203,0.0
36.0,05-07-2021,NY,42.1657,-74.9481,2066989,52407,268406.9975671806,0.0
37.0,05-07-2021,NC,35.6301,-79.8064,980498,12780,109636.16424124748,0.0
38.0,05-07-2021,ND,47.5289,-99.784,108232,1529,201150.6937755721,0.0
39.0,05-07-2021,OH,40.3888,-82.7649,1081518,19969,107564.53448084112,0.0
40.0,05-07-2021,OK,35.5653,-96.9289,449648,6832,101793.84685912532,0.0
41.0,05-07-2021,OR,44.572,-122.0709,189986,2522,113238.97151481944,0.0
42.0,05-07-2021,PA,40.5908,-77.2098,1181736,26470,103682.69336897571,0.0
44.0,05-07-2021,RI,41.6809,-71.5118,149577,2687,386464.57628702594,0.0
45.0,05-07-2021,SC,33.8569,-80.945,583373,9566,120497.3707997764,0.0
46.0,05-07-2021,SD,44.2998,-99.4388,123233,1980,88960.03997020322,0.0
47.0,05-07-2021,TN,35.7478,-86.6923,847612,12193,113155.25127929088,0.0
48.0,05-07-2021,TX,31.0545,-97.5635,2948814,50583,80641.24004371518,0.0
49.0,05-07-2021,UT,40.15,-111.8624,399760,2223,103644.83876582287,0.0
50.0,05-07-2021,VT,44.0459,-72.7107,23393,249,258473.4666797011,0.0
51.0,05-07-2021,VA,37.7693,-78.17,665332,10874,83415.24399395045,0.0
53.0,05-07-2021,WA,47.4009,-121.4905,412483,5564,87260.93721868447,0.0
54.0,05-07-2021,WV,38.4912,-80.9545,155680,2719,156231.32477413962,0.0
55.0,05-07-2021,WI,44.2685,-89.6165,665210,7625,1.4454374235929508e-05,0.0
56.0,05-07-2021,WY,42.756,-107.3025,58623,710,126598.9816141088,0.0
1.0,05-08-2021,AL,32.3182,-86.9023,530744,10978,92240.63542370927,0.0
2.0,05-08-2021,AK,61.3707,-152.4044,68880,349,292769.27598438924,0.0
4.0,05-08-2021,AZ,33.7298,-111.4312,868382,17407,127835.89470506962,0.0
5.0,05-08-2021,AR,34.9697,-92.3731,337415,5760,99219.03476832825,0.0
6.0,05-08-2021,CA,36.1162,-119.6816,3820778,61370,155240.44040751643,0.0
8.0,05-08-2021,CO,39.0598,-105.3111,522382,6355,138848.9592160502,0.0
9.0,05-08-2021,CT,41.5978,-72.7554,342718,8137,230372.7862581609,0.0
10.0,05-08-2021,DE,39.3185,-75.5071,105948,1636,179961.57179768407,0.0
12.0,05-08-2021,FL,27.7663,-81.6868,2266575,35700,132732.06576651908,0.0
13.0,05-08-2021,GA,33.0406,-83.6431,1109330,20368,79539.23470883661,0.0
15.0,05-08-2021,HI,21.0943,-157.4983,34667,487,104927.28156217508,0.0
16.0,05-08-2021,ID,44.2405,-114.4788,188788,2061,40007.77811663258,0.0
17.0,05-08-2021,IL,40.3495,-88.9861,1353226,24546,183118.8193078169,0.0
18.0,05-08-2021,IN,39.8494,-86.2583,728811,13405,148093.9197016615,0.0
19.0,05-08-2021,IA,42.0115,-93.2105,367564,5984,45616.864285103016,0.0
20.0,05-08-2021,KS,38.5266,-96.7265,312050,5017,47572.21501012249,0.0
21.0,05-08-2021,KY,37.6681,-84.6701,448757,6578,115844.6018766369,0.0
22.0,05-08-2021,LA,31.1695,-91.8678,461773,10433,141601.73584805007,0.0
23.0,05-08-2021,ME,44.6939,-69.3819,63751,795,158631.07902622502,0.0
24.0,05-08-2021,MD,39.0639,-76.8021,452691,8843,163328.70744068493,0.0
25.0,05-08-2021,MA,42.2302,-71.5301,696540,14219,316874.49392477603,0.0
26.0,05-08-2021,MI,43.3266,-84.5361,961956,19377,131448.8231883164,0.0
27.0,05-08-2021,MN,45.6945,-93.9002,586959,7317,154496.5522573104,0.0
28.0,05-08-2021,MS,32.7416,-89.6787,313166,7228,63852.14584350447,0.0
29.0,05-08-2021,MO,38.4561,-92.2884,596758,9224,87197.11253639146,0.0
30.0,05-08-2021,MT,46.9219,-110.4544,109889,1592,124562.63134158825,0.0
31.0,05-08-2021,NE,41.1254,-98.2681,221347,2252,149150.5411474725,0.0
32.0,05-08-2021,NV,38.3135,-117.0554,317980,5498,105206.65187087929,0.0
33.0,05-08-2021,NH,43.4525,-71.5639,96501,1314,141841.09711548997,0.0
34.0,05-08-2021,NJ,40.2989,-74.521,1007555,25791,156102.7629447242,0.0
35.0,05-08-2021,NM,34.8405,-106.2485,199333,4098,158951.30218057838,0.0
36.0,05-08-2021,NY,42.1657,-74.9481,2070053,52450,269409.32305401564,0.0
37.0,05-08-2021,NC,35.6301,-79.8064,980498,12780,109978.97232707136,0.0
38.0,05-08-2021,ND,47.5289,-99.784,108272,1529,201427.18046563145,0.0
39.0,05-08-2021,OH,40.3888,-82.7649,1082815,19981,107941.6037162827,0.0
40.0,05-08-2021,OK,35.5653,-96.9289,449648,6832,101793.84685912532,0.0
41.0,05-08-2021,OR,44.572,-122.0709,190804,2528,113773.83179652976,0.0
42.0,05-08-2021,PA,40.5908,-77.2098,1184331,26501,104132.18602203144,0.0
44.0,05-08-2021,RI,41.6809,-71.5118,149577,2687,387802.741463958,0.0
45.0,05-08-2021,SC,33.8569,-80.945,583996,9586,120801.3690408906,0.0
46.0,05-08-2021,SD,44.2998,-99.4388,123233,1980,89144.06567954432,0.0
47.0,05-08-2021,TN,35.7478,-86.6923,848171,12193,113338.8752431846,0.0
48.0,05-08-2021,TX,31.0545,-97.5635,2951004,50626,80881.95009491175,0.0
49.0,05-08-2021,UT,40.15,-111.8624,400120,2223,103839.75710224525,0.0
50.0,05-08-2021,VT,44.0459,-72.7107,23445,249,259583.4221436596,0.0
51.0,05-08-2021,VA,37.7693,-78.17,666111,10885,83652.62850448812,0.0
53.0,05-08-2021,WA,47.4009,-121.4905,413980,5564,87495.67459450843,0.0
54.0,05-08-2021,WV,38.4912,-80.9545,156001,2726,156687.64894844007,0.0
55.0,05-08-2021,WI,44.2685,-89.6165,665842,7652,1.4484298147475782e-05,0.0
56.0,05-08-2021,WY,42.756,-107.3025,58623,710,126944.89416147309,0.0
1.0,05-09-2021,AL,32.3182,-86.9023,530988,10978,92303.34976143058,0.0
2.0,05-09-2021,AK,61.3707,-152.4044,68880,349,292769.27598438924,0.0
4.0,05-09-2021,AZ,33.7298,-111.4312,868830,17409,128201.28877108426,0.0
5.0,05-09-2021,AR,34.9697,-92.3731,337510,5761,99329.77754685195,0.0
6.0,05-09-2021,CA,36.1162,-119.6816,3822249,61394,155864.72317692678,0.0
8.0,05-09-2021,CO,39.0598,-105.3111,523309,6357,139389.9112583039,0.0
9.0,05-09-2021,CT,41.5978,-72.7554,342718,8137,230372.7862581609,0.0
10.0,05-09-2021,DE,39.3185,-75.5071,106148,1636,180731.4708697385,0.0
12.0,05-09-2021,FL,27.7663,-81.6868,2269806,35731,132897.24145518683,0.0
13.0,05-09-2021,GA,33.0406,-83.6431,1109958,20367,79702.03315814017,0.0
15.0,05-09-2021,HI,21.0943,-157.4983,34748,488,105320.96121683317,0.0
16.0,05-09-2021,ID,44.2405,-114.4788,188788,2061,40007.77811663258,0.0
17.0,05-09-2021,IL,40.3495,-88.9861,1354967,24577,183728.9289361016,0.0
18.0,05-09-2021,IN,39.8494,-86.2583,729716,13418,148533.49244877507,0.0
19.0,05-09-2021,IA,42.0115,-93.2105,367717,5985,45659.33560903562,0.0
20.0,05-09-2021,KS,38.5266,-96.7265,312050,5017,47572.21501012249,0.0
21.0,05-09-2021,KY,37.6681,-84.6701,448952,6586,116041.66195690689,0.0
22.0,05-09-2021,LA,31.1695,-91.8678,461773,10433,141601.73584805007,0.0
23.0,05-09-2021,ME,44.6939,-69.3819,63994,795,158637.5512195993,0.0
24.0,05-09-2021,MD,39.0639,-76.8021,453125,8851,163955.12167365788,0.0
25.0,05-09-2021,MA,42.2302,-71.5301,697398,14225,318013.7897654887,0.0
26.0,05-09-2021,MI,43.3266,-84.5361,961956,19377,131772.38845014002,0.0
27.0,05-09-2021,MN,45.6945,-93.9002,587762,7324,154955.624764169,0.0
28.0,05-09-2021,MS,32.7416,-89.6787,313166,7228,63852.14584350447,0.0
29.0,05-09-2021,MO,38.4561,-92.2884,597097,9226,87443.33945750566,0.0
30.0,05-09-2021,MT,46.9219,-110.4544,109924,1592,124860.82235974168,0.0
31.0,05-09-2021,NE,41.1254,-98.2681,221434,2251,149499.22663677984,0.0
32.0,05-09-2021,NV,38.3135,-117.0554,317980,5498,105206.65187087929,0.0
33.0,05-09-2021,NH,43.4525,-71.5639,96624,1315,142161.53285514348,0.0
34.0,05-09-2021,NJ,40.2989,-74.521,1007894,25801,156836.771111629,0.0
35.0,05-09-2021,NM,34.8405,-106.2485,199333,4098,158951.30218057838,0.0
36.0,05-09-2021,NY,42.1657,-74.9481,2072426,52485,270687.094254877,0.0
37.0,05-09-2021,NC,35.6301,-79.8064,980498,12780,109978.97232707136,0.0
38.0,05-09-2021,ND,47.5289,-99.784,108317,1529,201554.3354740165,0.0
39.0,05-09-2021,OH,40.3888,-82.7649,1083609,19992,108286.60033706618,0.0
40.0,05-09-2021,OK,35.5653,-96.9289,449648,6832,101793.84685912532,0.0
41.0,05-09-2021,OR,44.572,-122.0709,191405,2530,113773.83179652976,0.0
42.0,05-09-2021,PA,40.5908,-77.2098,1185639,26510,104449.24612886326,0.0
44.0,05-09-2021,RI,41.6809,-71.5118,149577,2687,387802.741463958,0.0
45.0,05-09-2021,SC,33.8569,-80.945,584517,9592,121175.17112040016,0.0
46.0,05-09-2021,SD,44.2998,-99.4388,123233,1980,89144.06567954432,0.0
47.0,05-09-2021,TN,35.7478,-86.6923,848547,12211,113338.8752431846,0.0
48.0,05-09-2021,TX,31.0545,-97.5635,2952420,50643,81123.9085992938,0.0
49.0,05-09-2021,UT,40.15,-111.8624,400352,2224,104040.60190432938,0.0
50.0,05-09-2021,VT,44.0459,-72.7107,23486,249,260635.52402366063,0.0
51.0,05-09-2021,VA,37.7693,-78.17,666650,10895,83866.13631813134,0.0
53.0,05-09-2021,WA,47.4009,-121.4905,413980,5564,87746.131166912,0.0
54.0,05-09-2021,WV,38.4912,-80.9545,156406,2726,157101.0636962258,0.0
55.0,05-09-2021,WI,44.2685,-89.6165,666180,7652,1.4506661647001923e-05,0.0
56.0,05-09-2021,WY,42.756,-107.3025,58623,710,126944.89416147309,0.0
1.0,05-10-2021,AL,32.3182,-86.9023,531094,10978,92414.19607867132,0.0
